
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,CURRENCY:Currency,COLLECTION:Collection,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-02-19,F:Free,,A:Normal value,20.6611
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-02-20,F:Free,,A:Normal value,20.6611
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-02-23,F:Free,,A:Normal value,20.6611
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-02-24,F:Free,,A:Normal value,20.6611
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-02-25,F:Free,,A:Normal value,20.6611
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-02-26,F:Free,,A:Normal value,20.6611
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-02-27,F:Free,,A:Normal value,20.6185
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-02,F:Free,,A:Normal value,20.6185
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-03,F:Free,,A:Normal value,20.6185
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-04,F:Free,,A:Normal value,20.4918
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-05,F:Free,,A:Normal value,20.4918
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-06,F:Free,,A:Normal value,20.4918
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-09,F:Free,,A:Normal value,20.4918
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-10,F:Free,,A:Normal value,20.4918
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-11,F:Free,,A:Normal value,20.4918
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-12,F:Free,,A:Normal value,20.4918
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-13,F:Free,,A:Normal value,20.5
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-16,F:Free,,A:Normal value,20.5
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-17,F:Free,,A:Normal value,20.5
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-18,F:Free,,A:Normal value,20.5
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-19,F:Free,,A:Normal value,20.5
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-20,F:Free,,A:Normal value,20.5
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-23,F:Free,,A:Normal value,20.5
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-24,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-25,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-26,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-27,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-30,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-03-31,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-01,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-02,F:Free,,A:Normal value,20.65
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-03,F:Free,,A:Normal value,20.67
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-06,F:Free,,A:Normal value,20.67
