
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,CURRENCY:Currency,COLLECTION:Collection,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-13,F:Free,,A:Normal value,0.9989
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-14,F:Free,,A:Normal value,1.0003
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-15,F:Free,,A:Normal value,1.0011
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-16,F:Free,,A:Normal value,1.0006
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-17,F:Free,,A:Normal value,1.0008
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-20,F:Free,,A:Normal value,0.9996
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-21,F:Free,,A:Normal value,0.9973
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-22,F:Free,,A:Normal value,0.9978
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-23,F:Free,,A:Normal value,0.999
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-24,F:Free,,A:Normal value,0.9987
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-27,F:Free,,A:Normal value,0.9966
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-28,F:Free,,A:Normal value,0.9961
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-29,F:Free,,A:Normal value,0.9966
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-30,F:Free,,A:Normal value,0.9972
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-03-31,F:Free,,A:Normal value,0.9977
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-03,F:Free,,A:Normal value,0.9983
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-04,F:Free,,A:Normal value,0.9979
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-05,F:Free,,A:Normal value,0.9969
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-06,F:Free,,A:Normal value,0.9964
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-07,F:Free,,A:Normal value,0.997
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-10,F:Free,,A:Normal value,0.997
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-11,F:Free,,A:Normal value,0.9969
"BIS,WS_XRU,1.0",D.CA.CAD.A,D:Daily,CA:Canada,CAD:Canadian dollar,A:Average of observations through period,Canadian dollar,Units,1972-04-12,F:Free,,A:Normal value,0.997
